Request id,Pickup point,Driver id,Status,Request,timestamp,Drop,timestamp
5996,Airport,235,Trip Completed,15-07-16,11:55:00 AM,15/07/16,12:40:00 PM
6435,City,235,Trip Completed,15-07-16,7:52:00 PM,15/07/16,8:42:00 PM
6562,Airport,235,Trip Completed,15-07-16,9:04:00 PM,15/07/16,9:35:00 PM
185,City,236,Cancelled,11-07-16,5:43:00 AM,NA,
872,Airport,236,Trip Completed,11-07-16,5:57:00 AM,11/7/2016,6:39:00 AM
1652,Airport,236,Trip Completed,12-07-16,7:16:00 AM,12/7/2016,8:25:00 AM
2000,Airport,236,Trip Completed,12-07-16,12:59:00 PM,12/7/2016,1:43:00 AM
2922,City,236,Cancelled,13-07-16,6:25:00 AM,NA,
3380,Airport,236,Trip Completed,13-07-16,2:23:00 PM,13/07/16,3:31:00 PM
4060,City,236,Trip Completed,14-07-16,1:37:00 AM,14/07/16,2:35:00 AM
4177,City,236,Trip Completed,14-07-16,5:17:00 AM,14/07/16,6:26:00 AM
4379,City,236,Cancelled,14-07-16,7:43:00 AM,NA,
4635,City,236,Trip Completed,14-07-16,11:30:00 AM,14/07/16,12:33:00 PM
6568,Airport,236,Trip Completed,15-07-16,9:08:00 PM,15/07/16,10:12:00 PM
6743,Airport,236,Trip Completed,15-07-16,11:44:00 PM,16/07/16,12:30:00 AM
1343,City,237,Trip Completed,11-07-16,11:37:00 AM,12/7/2016,12:32:00 PM
1519,Airport,237,Trip Completed,12-07-16,5:43:00 AM,12/7/2016,6:22:00 AM
1846,City,237,Cancelled,12-07-16,9:43:00 AM,NA,
2076,Airport,237,Trip Completed,12-07-16,3:31:00 AM,12/7/2016,4:47:00 AM
2136,City,237,Trip Completed,12-07-16,5:15:00 AM,12/7/2016,6:13:00 AM
2650,Airport,237,Trip Completed,12-07-16,10:54:00 AM,12/7/2016,11:40:00 AM
2778,Airport,237,Cancelled,13-07-16,4:45:00 AM,NA,
2793,Airport,237,Trip Completed,13-07-16,4:54:00 AM,13/07/16,5:48:00 AM
3012,City,237,Trip Completed,13-07-16,7:22:00 AM,13/07/16,8:07:00 AM
3847,Airport,237,Trip Completed,13-07-16,9:36:00 PM,13/07/16,10:33:00 PM
4161,City,237,Cancelled,14-07-16,5:06:00 AM,NA,
4607,City,237,Trip Completed,14-07-16,10:28:00 AM,14/07/16,10:49:00 AM
4654,Airport,237,Trip Completed,14-07-16,11:57:00 AM,14/07/16,1:09:00 PM
4941,Airport,237,Trip Completed,14-07-16,6:23:00 PM,14/07/16,7:39:00 PM
5702,City,237,Cancelled,15-07-16,7:37:00 AM,NA,
5808,City,237,Cancelled,15-07-16,8:39:00 AM,NA,
298,City,238,Cancelled,11-07-16,7:15:00 AM,NA,
1526,City,238,Trip Completed,12-07-16,5:56:00 AM,12/7/2016,6:52:00 AM
1839,City,238,Trip Completed,12-07-16,9:44:00 AM,12/7/2016,10:54:00 AM
2268,City,238,Trip Completed,12-07-16,6:35:00 AM,12/7/2016,7:28:00 AM
3069,City,238,Trip Completed,13-07-16,8:00:00 AM,13/07/16,8:53:00 AM
4039,City,238,Trip Completed,14-07-16,12:38:00 AM,14/07/16,1:48:00 AM
4446,Airport,238,Trip Completed,14-07-16,8:31:00 AM,14/07/16,9:01:00 AM
4602,Airport,238,Cancelled,14-07-16,10:13:00 AM,NA,
5650,City,238,Cancelled,15-07-16,6:59:00 AM,NA,
6021,Airport,238,Trip Completed,15-07-16,12:44:00 PM,15/07/16,1:12:00 PM
74,Airport,239,Trip Completed,11-07-16,4:38:00 AM,11/7/2016,5:44:00 AM
508,City,239,Cancelled,11-07-16,9:40:00 AM,NA,
1419,City,239,Cancelled,12-07-16,3:57:00 AM,NA,
1959,City,239,Trip Completed,12-07-16,11:48:00 AM,12/7/2016,12:20:00 PM
2169,Airport,239,Trip Completed,12-07-16,5:30:00 AM,12/7/2016,6:51:00 AM
3114,City,239,Cancelled,13-07-16,8:38:00 AM,NA,
3422,City,239,Trip Completed,13-07-16,3:44:00 PM,13/07/16,4:11:00 PM
3613,Airport,239,Trip Completed,13-07-16,6:47:00 PM,13/07/16,8:06:00 PM
4485,Airport,239,Trip Completed,14-07-16,8:57:00 AM,14/07/16,9:44:00 AM
4929,City,239,Trip Completed,14-07-16,6:24:00 PM,14/07/16,6:51:00 PM
5676,City,239,Trip Completed,15-07-16,7:10:00 AM,15/07/16,8:23:00 AM
6590,City,239,Trip Completed,15-07-16,9:33:00 PM,15/07/16,10:26:00 PM
309,City,240,Cancelled,11-07-16,7:18:00 AM,NA,
327,City,240,Cancelled,11-07-16,7:33:00 AM,NA,
1491,City,240,Cancelled,12-07-16,5:36:00 AM,NA,
1496,Airport,240,Trip Completed,12-07-16,5:33:00 AM,12/7/2016,6:10:00 AM
2589,City,240,Trip Completed,12-07-16,9:47:00 AM,12/7/2016,10:58:00 AM
3668,Airport,240,Trip Completed,13-07-16,7:26:00 PM,13/07/16,8:32:00 PM
4392,City,240,Cancelled,14-07-16,7:56:00 AM,NA,
4978,City,240,Trip Completed,14-07-16,6:42:00 PM,14/07/16,7:28:00 PM
5396,City,240,Cancelled,15-07-16,12:54:00 AM,NA,
5487,City,240,Trip Completed,15-07-16,4:50:00 AM,15/07/16,6:03:00 AM
5767,City,240,Cancelled,15-07-16,8:19:00 AM,NA,
6270,City,240,Trip Completed,15-07-16,6:08:00 PM,15/07/16,7:05:00 PM
884,Airport,241,Trip Completed,11-07-16,6:03:00 AM,11/7/2016,6:37:00 AM
1495,Airport,241,Trip Completed,12-07-16,5:29:00 AM,12/7/2016,6:07:00 AM
1782,Airport,241,Trip Completed,12-07-16,8:58:00 AM,12/7/2016,9:46:00 AM
1928,City,241,Trip Completed,12-07-16,11:08:00 AM,12/7/2016,11:39:00 AM
2195,Airport,241,Trip Completed,12-07-16,5:44:00 AM,12/7/2016,6:42:00 AM
4005,Airport,241,Trip Completed,13-07-16,11:44:00 PM,14/07/16,12:48:00 AM
4759,Airport,241,Trip Completed,14-07-16,3:23:00 PM,14/07/16,4:23:00 PM
4933,City,241,Trip Completed,14-07-16,6:20:00 PM,14/07/16,7:26:00 PM
5498,City,241,Cancelled,15-07-16,4:56:00 AM,NA,
5755,City,241,Cancelled,15-07-16,8:05:00 AM,NA,
414,City,242,Cancelled,11-07-16,8:41:00 AM,NA,
648,City,242,Trip Completed,11-07-16,12:41:00 PM,11/7/2016,1:30:00 AM
1171,City,242,Trip Completed,11-07-16,8:49:00 AM,11/7/2016,9:48:00 AM
1354,City,242,Trip Completed,11-07-16,11:45:00 AM,12/7/2016,12:52:00 PM
1621,City,242,Cancelled,12-07-16,6:56:00 AM,NA,
1901,Airport,242,Trip Completed,12-07-16,10:29:00 AM,12/7/2016,11:34:00 AM
2181,Airport,242,Trip Completed,12-07-16,5:39:00 AM,12/7/2016,6:28:00 AM
3051,City,242,Trip Completed,13-07-16,7:42:00 AM,13/07/16,8:41:00 AM
3203,Airport,242,Trip Completed,13-07-16,9:47:00 AM,13/07/16,10:08:00 AM
3843,City,242,Trip Completed,13-07-16,9:22:00 PM,13/07/16,10:15:00 PM
5288,Airport,242,Cancelled,14-07-16,9:42:00 PM,NA,
5698,Airport,242,Trip Completed,15-07-16,7:31:00 AM,15/07/16,8:43:00 AM
6653,City,242,Trip Completed,15-07-16,10:13:00 PM,15/07/16,11:13:00 PM
271,Airport,243,Trip Completed,11-07-16,6:53:00 AM,11/7/2016,7:31:00 AM
1238,City,243,Trip Completed,11-07-16,9:43:00 AM,11/7/2016,10:54:00 AM
1778,City,243,Cancelled,12-07-16,9:01:00 AM,NA,
1802,Airport,243,Trip Completed,12-07-16,9:11:00 AM,12/7/2016,10:25:00 AM
3145,Airport,243,Trip Completed,13-07-16,8:55:00 AM,13/07/16,9:33:00 AM
3336,Airport,243,Trip Completed,13-07-16,12:37:00 PM,13/07/16,1:24:00 PM
3506,Airport,243,Trip Completed,13-07-16,5:36:00 PM,13/07/16,6:50:00 PM
4325,City,243,Trip Completed,14-07-16,7:10:00 AM,14/07/16,8:08:00 AM
5266,Airport,243,Cancelled,14-07-16,9:26:00 PM,NA,
5421,Airport,243,Trip Completed,15-07-16,2:08:00 AM,15/07/16,3:12:00 AM
5836,City,243,Cancelled,15-07-16,9:02:00 AM,NA,
6108,City,243,Trip Completed,15-07-16,3:02:00 PM,15/07/16,3:40:00 PM
6379,City,243,Trip Completed,15-07-16,7:16:00 PM,15/07/16,8:01:00 PM
6764,City,243,Trip Completed,15-07-16,12:06:00 AM,15/07/16,1:17:00 AM
115,City,244,Cancelled,11-07-16,5:14:00 AM,NA,
656,Airport,244,Trip Completed,11-07-16,12:57:00 PM,11/7/2016,1:27:00 AM
715,City,244,Trip Completed,11-07-16,2:40:00 AM,11/7/2016,3:53:00 AM
1086,Airport,244,Trip Completed,11-07-16,8:02:00 AM,11/7/2016,8:34:00 AM
1504,Airport,244,Trip Completed,12-07-16,5:37:00 AM,12/7/2016,6:02:00 AM
1675,Airport,244,Trip Completed,12-07-16,7:35:00 AM,12/7/2016,8:22:00 AM
3041,Airport,244,Trip Completed,13-07-16,7:40:00 AM,13/07/16,8:56:00 AM
4214,City,244,Trip Completed,14-07-16,5:45:00 AM,14/07/16,6:12:00 AM
4655,City,244,Cancelled,14-07-16,12:04:00 PM,NA,
5590,City,244,Cancelled,15-07-16,6:02:00 AM,NA,
5915,City,244,Trip Completed,15-07-16,10:00:00 AM,15/07/16,11:02:00 AM
6064,City,244,Trip Completed,15-07-16,1:49:00 PM,15/07/16,2:45:00 PM
225,City,245,Trip Completed,11-07-16,6:16:00 AM,11/7/2016,7:28:00 AM
1163,City,245,Trip Completed,11-07-16,8:47:00 AM,11/7/2016,9:51:00 AM
1784,City,245,Cancelled,12-07-16,9:02:00 AM,NA,
2200,City,245,Trip Completed,12-07-16,5:55:00 AM,12/7/2016,6:34:00 AM
2382,Airport,245,Trip Completed,12-07-16,7:41:00 AM,12/7/2016,8:40:00 AM
2957,City,245,Trip Completed,13-07-16,6:42:00 AM,13/07/16,7:17:00 AM
3123,City,245,Cancelled,13-07-16,8:39:00 AM,NA,
3330,City,245,Cancelled,13-07-16,12:25:00 PM,NA,
4376,City,245,Cancelled,14-07-16,7:41:00 AM,NA,
4540,City,245,Cancelled,14-07-16,9:38:00 AM,NA,
4626,City,245,Trip Completed,14-07-16,11:10:00 AM,14/07/16,12:17:00 PM
5392,City,245,Trip Completed,15-07-16,12:29:00 AM,15/07/16,1:07:00 AM
6114,City,245,Trip Completed,15-07-16,3:13:00 PM,15/07/16,4:10:00 PM
431,City,246,Cancelled,11-07-16,8:56:00 AM,NA,
481,City,246,Trip Completed,11-07-16,9:27:00 AM,11/7/2016,10:06:00 AM
739,Airport,246,Trip Completed,11-07-16,3:36:00 AM,11/7/2016,4:20:00 AM
834,City,246,Trip Completed,11-07-16,5:40:00 AM,11/7/2016,6:09:00 AM
1175,City,246,Trip Completed,11-07-16,8:57:00 AM,11/7/2016,10:05:00 AM
1425,Airport,246,Trip Completed,12-07-16,4:19:00 AM,12/7/2016,5:34:00 AM
1599,City,246,Cancelled,12-07-16,6:39:00 AM,NA,
1725,City,246,Cancelled,12-07-16,8:17:00 AM,NA,
2327,City,246,Trip Completed,12-07-16,7:09:00 AM,12/7/2016,8:13:00 AM
2535,Airport,246,Trip Completed,12-07-16,9:18:00 AM,12/7/2016,10:13:00 AM
2963,Airport,246,Trip Completed,13-07-16,6:46:00 AM,13/07/16,7:47:00 AM
4248,City,246,Cancelled,14-07-16,6:02:00 AM,NA,
4535,City,246,Trip Completed,14-07-16,9:37:00 AM,14/07/16,10:17:00 AM
5284,City,246,Trip Completed,14-07-16,9:41:00 PM,14/07/16,10:45:00 PM
6491,City,246,Trip Completed,15-07-16,8:33:00 PM,15/07/16,9:03:00 PM
133,City,247,Cancelled,11-07-16,5:14:00 AM,NA,
222,Airport,247,Trip Completed,11-07-16,6:20:00 AM,11/7/2016,7:10:00 AM
720,Airport,247,Trip Completed,11-07-16,2:51:00 AM,11/7/2016,3:35:00 AM
1573,Airport,247,Trip Completed,12-07-16,6:27:00 AM,12/7/2016,7:29:00 AM
2070,Airport,247,Trip Completed,12-07-16,3:18:00 AM,12/7/2016,4:08:00 AM
3276,Airport,247,Trip Completed,13-07-16,10:42:00 AM,13/07/16,11:05:00 AM
3795,City,247,Trip Completed,13-07-16,8:50:00 PM,13/07/16,9:27:00 PM
4170,City,247,Cancelled,14-07-16,5:09:00 AM,NA,
4615,City,247,Trip Completed,14-07-16,10:51:00 AM,14/07/16,12:04:00 PM
6057,Airport,247,Cancelled,15-07-16,1:41:00 PM,NA,
6301,City,247,Trip Completed,15-07-16,6:23:00 PM,15/07/16,7:24:00 PM
108,City,248,Cancelled,11-07-16,5:09:00 AM,NA,
338,City,248,Trip Completed,11-07-16,7:50:00 AM,11/7/2016,8:55:00 AM
661,Airport,248,Trip Completed,11-07-16,12:54:00 PM,11/7/2016,2:10:00 AM
1187,Airport,248,Trip Completed,11-07-16,9:10:00 AM,11/7/2016,9:53:00 AM
1510,Airport,248,Trip Completed,12-07-16,5:42:00 AM,12/7/2016,6:22:00 AM
1645,City,248,Trip Completed,12-07-16,7:17:00 AM,12/7/2016,8:30:00 AM
1798,City,248,Cancelled,12-07-16,9:10:00 AM,NA,
1932,City,248,Cancelled,12-07-16,11:13:00 AM,NA,
2356,City,248,Trip Completed,12-07-16,7:33:00 AM,12/7/2016,8:02:00 AM
3306,City,248,Trip Completed,13-07-16,11:53:00 AM,13/07/16,12:37:00 PM
5865,City,248,Cancelled,15-07-16,9:18:00 AM,NA,
5981,City,248,Cancelled,15-07-16,11:40:00 AM,NA,
6700,City,248,Trip Completed,15-07-16,10:49:00 PM,16/07/16,12:02:00 AM
198,Airport,249,Trip Completed,11-07-16,6:03:00 AM,11/7/2016,6:44:00 AM
363,City,249,Cancelled,11-07-16,8:02:00 AM,NA,
513,Airport,249,Trip Completed,11-07-16,9:39:00 AM,11/7/2016,10:55:00 AM
727,Airport,249,Trip Completed,11-07-16,3:07:00 AM,11/7/2016,4:25:00 AM
1094,Airport,249,Trip Completed,11-07-16,8:12:00 AM,11/7/2016,9:18:00 AM
1508,Airport,249,Trip Completed,12-07-16,5:48:00 AM,12/7/2016,6:33:00 AM
2987,Airport,249,Trip Completed,13-07-16,7:03:00 AM,13/07/16,7:44:00 AM
3153,City,249,Cancelled,13-07-16,9:03:00 AM,NA,
3196,City,249,Cancelled,13-07-16,9:37:00 AM,NA,
3214,City,249,Cancelled,13-07-16,9:46:00 AM,NA,
3485,City,249,Trip Completed,13-07-16,5:28:00 PM,13/07/16,6:13:00 PM
4171,City,249,Cancelled,14-07-16,5:11:00 AM,NA,
4971,City,249,Trip Completed,14-07-16,6:41:00 PM,14/07/16,7:38:00 PM
5824,City,249,Cancelled,15-07-16,8:50:00 AM,NA,
6617,City,249,Trip Completed,15-07-16,9:52:00 PM,15/07/16,10:41:00 PM
1735,City,250,Trip Completed,12-07-16,8:28:00 AM,12/7/2016,9:33:00 AM
1866,City,250,Cancelled,12-07-16,9:52:00 AM,NA,
2958,City,250,Cancelled,13-07-16,6:46:00 AM,NA,
3181,Airport,250,Cancelled,13-07-16,9:19:00 AM,NA,
3311,City,250,Trip Completed,13-07-16,11:54:00 AM,13/07/16,1:04:00 PM
3455,City,250,Trip Completed,13-07-16,4:56:00 PM,13/07/16,5:55:00 PM
4009,Airport,250,Trip Completed,13-07-16,11:50:00 PM,14/07/16,12:23:00 AM
5444,City,250,Trip Completed,15-07-16,3:05:00 AM,15/07/16,3:48:00 AM
5700,Airport,250,Trip Completed,15-07-16,7:35:00 AM,15/07/16,8:08:00 AM
5833,City,250,Cancelled,15-07-16,8:57:00 AM,NA,
5873,City,250,Cancelled,15-07-16,9:20:00 AM,NA,
5897,City,250,Trip Completed,15-07-16,9:53:00 AM,15/07/16,10:52:00 AM
6573,City,250,Trip Completed,15-07-16,9:14:00 PM,15/07/16,10:00:00 PM
415,Airport,251,Cancelled,11-07-16,8:37:00 AM,NA,
515,Airport,251,Trip Completed,11-07-16,9:45:00 AM,11/7/2016,10:56:00 AM
697,City,251,Trip Completed,11-07-16,1:56:00 AM,11/7/2016,2:54:00 AM
2591,City,251,Trip Completed,12-07-16,9:49:00 AM,12/7/2016,10:57:00 AM
3009,Airport,251,Trip Completed,13-07-16,7:21:00 AM,13/07/16,8:21:00 AM
3281,City,251,Trip Completed,13-07-16,10:45:00 AM,13/07/16,11:17:00 AM
3323,Airport,251,Trip Completed,13-07-16,12:29:00 PM,13/07/16,1:31:00 PM
3872,City,251,Trip Completed,13-07-16,9:51:00 PM,13/07/16,10:54:00 PM
4288,City,251,Trip Completed,14-07-16,6:35:00 AM,14/07/16,7:14:00 AM
4439,City,251,Cancelled,14-07-16,8:27:00 AM,NA,
5145,City,251,Trip Completed,14-07-16,8:19:00 PM,14/07/16,9:24:00 PM
5586,City,251,Trip Completed,15-07-16,5:56:00 AM,15/07/16,6:33:00 AM
5761,City,251,Cancelled,15-07-16,8:18:00 AM,NA,
6000,Airport,251,Trip Completed,15-07-16,12:04:00 PM,15/07/16,12:35:00 PM
6488,City,251,Trip Completed,15-07-16,8:24:00 PM,15/07/16,9:27:00 PM
6757,Airport,251,Trip Completed,15-07-16,11:59:00 PM,16/07/16,12:30:00 AM
183,City,252,Trip Completed,11-07-16,5:49:00 AM,11/7/2016,6:29:00 AM
490,City,252,Cancelled,11-07-16,9:33:00 AM,NA,
1210,Airport,252,Trip Completed,11-07-16,9:24:00 AM,11/7/2016,10:33:00 AM
1382,City,252,Trip Completed,12-07-16,1:03:00 AM,12/7/2016,1:38:00 AM
1899,City,252,Trip Completed,12-07-16,10:26:00 AM,12/7/2016,11:32:00 AM
3369,City,252,Trip Completed,13-07-16,1:55:00 PM,13/07/16,2:46:00 PM
4498,City,252,Trip Completed,14-07-16,9:08:00 AM,14/07/16,9:56:00 AM
5947,Airport,252,Trip Completed,15-07-16,10:33:00 AM,15/07/16,11:19:00 AM
6141,Airport,252,Trip Completed,15-07-16,3:53:00 PM,15/07/16,4:27:00 PM
382,City,253,Trip Completed,11-07-16,8:17:00 AM,11/7/2016,9:11:00 AM
464,City,253,Cancelled,11-07-16,9:14:00 AM,NA,
725,Airport,253,Cancelled,11-07-16,3:02:00 AM,NA,
2035,City,253,Trip Completed,12-07-16,2:15:00 AM,12/7/2016,3:06:00 AM
2762,Airport,253,Trip Completed,13-07-16,3:55:00 AM,13/07/16,4:42:00 AM
2857,City,253,Trip Completed,13-07-16,5:35:00 AM,13/07/16,6:24:00 AM
3236,City,253,Trip Completed,13-07-16,10:08:00 AM,13/07/16,11:13:00 AM
5056,Airport,253,Trip Completed,14-07-16,7:26:00 PM,14/07/16,7:55:00 PM
6221,City,253,Trip Completed,15-07-16,5:35:00 PM,15/07/16,6:14:00 PM
329,Airport,254,Trip Completed,11-07-16,7:42:00 AM,11/7/2016,8:49:00 AM
465,City,254,Trip Completed,11-07-16,9:15:00 AM,11/7/2016,9:55:00 AM
650,City,254,Trip Completed,11-07-16,12:42:00 PM,11/7/2016,1:56:00 AM
900,Airport,254,Trip Completed,11-07-16,6:13:00 AM,11/7/2016,6:51:00 AM
1309,City,254,Trip Completed,11-07-16,10:40:00 AM,11/7/2016,11:15:00 AM
2340,Airport,254,Trip Completed,12-07-16,7:16:00 AM,12/7/2016,7:48:00 AM
2418,Airport,254,Cancelled,12-07-16,8:05:00 AM,NA,
4043,City,254,Trip Completed,14-07-16,12:42:00 AM,14/07/16,1:51:00 AM
4137,City,254,Cancelled,14-07-16,4:48:00 AM,NA,
4264,City,254,Trip Completed,14-07-16,6:15:00 AM,14/07/16,6:56:00 AM
4788,City,254,Trip Completed,14-07-16,4:39:00 PM,14/07/16,5:11:00 PM
6046,City,254,Trip Completed,15-07-16,1:20:00 PM,15/07/16,2:15:00 PM
6182,City,254,Trip Completed,15-07-16,5:06:00 PM,15/07/16,6:24:00 PM
66,City,255,Trip Completed,11-07-16,4:21:00 AM,11/7/2016,4:54:00 AM
688,Airport,255,Trip Completed,11-07-16,1:41:00 AM,11/7/2016,2:27:00 AM
780,Airport,255,Cancelled,11-07-16,4:42:00 AM,NA,
1601,City,255,Cancelled,12-07-16,6:43:00 AM,NA,
1831,Airport,255,Cancelled,12-07-16,9:27:00 AM,NA,
1924,City,255,Trip Completed,12-07-16,11:02:00 AM,12/7/2016,11:44:00 AM
2463,City,255,Trip Completed,12-07-16,8:33:00 AM,12/7/2016,9:35:00 AM
3679,Airport,255,Trip Completed,13-07-16,7:30:00 PM,13/07/16,8:12:00 PM
4351,Airport,255,Trip Completed,14-07-16,7:24:00 AM,14/07/16,8:17:00 AM
4699,City,255,Trip Completed,14-07-16,1:10:00 PM,14/07/16,2:15:00 PM
5313,Airport,255,Trip Completed,14-07-16,10:02:00 PM,14/07/16,10:44:00 PM
5545,City,255,Cancelled,15-07-16,5:27:00 AM,NA,
100,City,256,Trip Completed,11-07-16,5:00:00 AM,11/7/2016,5:47:00 AM
1129,Airport,256,Trip Completed,11-07-16,8:27:00 AM,11/7/2016,9:35:00 AM
2560,City,256,Trip Completed,12-07-16,9:29:00 AM,12/7/2016,10:10:00 AM
2662,Airport,256,Trip Completed,12-07-16,11:22:00 AM,13/07/16,12:12:00 AM
2782,City,256,Cancelled,13-07-16,4:50:00 AM,NA,
2959,Airport,256,Trip Completed,13-07-16,6:40:00 AM,13/07/16,7:37:00 AM
4202,City,256,Cancelled,14-07-16,5:37:00 AM,NA,
4253,City,256,Cancelled,14-07-16,6:02:00 AM,NA,
4669,City,256,Cancelled,14-07-16,12:34:00 PM,NA,
4747,City,256,Trip Completed,14-07-16,3:10:00 PM,14/07/16,4:12:00 PM
5481,City,256,Trip Completed,15-07-16,4:48:00 AM,15/07/16,5:31:00 AM
5694,City,256,Cancelled,15-07-16,7:31:00 AM,NA,
5707,City,256,Cancelled,15-07-16,7:32:00 AM,NA,
5795,City,256,Cancelled,15-07-16,8:41:00 AM,NA,
6089,City,256,Trip Completed,15-07-16,2:36:00 PM,15/07/16,3:36:00 PM
1310,City,257,Trip Completed,11-07-16,10:45:00 AM,11/7/2016,11:36:00 AM
1497,City,257,Trip Completed,12-07-16,5:34:00 AM,12/7/2016,6:45:00 AM
3154,City,257,Trip Completed,13-07-16,9:06:00 AM,13/07/16,10:18:00 AM
3263,Airport,257,Trip Completed,13-07-16,10:21:00 AM,13/07/16,11:35:00 AM
4203,City,257,Cancelled,14-07-16,5:36:00 AM,NA,
4377,City,257,Trip Completed,14-07-16,7:46:00 AM,14/07/16,8:10:00 AM
5928,City,257,Cancelled,15-07-16,10:07:00 AM,NA,
6158,Airport,257,Trip Completed,15-07-16,4:34:00 PM,15/07/16,5:50:00 PM
6471,Airport,257,Trip Completed,15-07-16,8:17:00 PM,15/07/16,9:31:00 PM
6719,City,257,Trip Completed,15-07-16,11:17:00 PM,15/07/16,11:49:00 PM
471,City,258,Cancelled,11-07-16,9:22:00 AM,NA,
663,Airport,258,Trip Completed,11-07-16,12:58:00 PM,11/7/2016,1:50:00 AM
1059,Airport,258,Trip Completed,11-07-16,7:49:00 AM,11/7/2016,9:03:00 AM
1279,City,258,Trip Completed,11-07-16,10:11:00 AM,11/7/2016,10:36:00 AM
1940,Airport,258,Trip Completed,12-07-16,11:20:00 AM,12/7/2016,12:37:00 PM
2683,City,258,Trip Completed,12-07-16,12:11:00 PM,12/7/2016,12:52:00 PM
3420,City,258,Trip Completed,13-07-16,3:41:00 PM,13/07/16,4:19:00 PM
3905,City,258,Trip Completed,13-07-16,10:06:00 PM,13/07/16,10:48:00 PM
4505,City,258,Cancelled,14-07-16,9:09:00 AM,NA,
4665,City,258,Trip Completed,14-07-16,12:21:00 PM,14/07/16,1:13:00 PM
5876,City,258,Cancelled,15-07-16,9:27:00 AM,NA,
5970,City,258,Trip Completed,15-07-16,11:03:00 AM,15/07/16,12:00:00 PM
6232,City,258,Trip Completed,15-07-16,5:44:00 PM,15/07/16,6:52:00 PM
332,City,259,Cancelled,11-07-16,7:40:00 AM,NA,
694,City,259,Trip Completed,11-07-16,1:46:00 AM,11/7/2016,2:29:00 AM
1515,City,259,Trip Completed,12-07-16,5:45:00 AM,12/7/2016,6:20:00 AM
1581,Airport,259,Trip Completed,12-07-16,6:27:00 AM,12/7/2016,7:27:00 AM
1734,City,259,Cancelled,12-07-16,8:25:00 AM,NA,
3006,City,259,Trip Completed,13-07-16,7:14:00 AM,13/07/16,8:29:00 AM
3202,City,259,Cancelled,13-07-16,9:41:00 AM,NA,
3271,Airport,259,Trip Completed,13-07-16,10:28:00 AM,13/07/16,11:42:00 AM
4232,City,259,Cancelled,14-07-16,5:55:00 AM,NA,
4879,Airport,259,Trip Completed,14-07-16,5:49:00 PM,14/07/16,6:35:00 PM
5276,City,259,Trip Completed,14-07-16,9:35:00 PM,14/07/16,10:47:00 PM
6608,Airport,259,Cancelled,15-07-16,9:46:00 PM,NA,
6658,Airport,259,Trip Completed,15-07-16,10:15:00 PM,15/07/16,11:12:00 PM
394,Airport,260,Trip Completed,11-07-16,8:22:00 AM,11/7/2016,8:59:00 AM
1442,Airport,260,Trip Completed,12-07-16,4:49:00 AM,12/7/2016,5:42:00 AM
1703,City,260,Cancelled,12-07-16,8:05:00 AM,NA,
3001,City,260,Cancelled,13-07-16,7:15:00 AM,NA,
3149,City,260,Cancelled,13-07-16,8:55:00 AM,NA,
3274,Airport,260,Trip Completed,13-07-16,10:36:00 AM,13/07/16,11:35:00 AM
4496,City,260,Cancelled,14-07-16,9:02:00 AM,NA,
5051,Airport,260,Trip Completed,14-07-16,7:21:00 PM,14/07/16,8:14:00 PM
5345,Airport,260,Trip Completed,14-07-16,10:43:00 PM,14/07/16,11:40:00 PM
6499,City,260,Trip Completed,15-07-16,8:35:00 PM,15/07/16,9:17:00 PM
273,Airport,261,Trip Completed,11-07-16,6:51:00 AM,11/7/2016,7:55:00 AM
794,City,261,Trip Completed,11-07-16,5:04:00 AM,11/7/2016,5:52:00 AM
1044,City,261,Trip Completed,11-07-16,7:35:00 AM,11/7/2016,8:18:00 AM
1591,City,261,Cancelled,12-07-16,6:28:00 AM,NA,
1629,Airport,261,Trip Completed,12-07-16,7:04:00 AM,12/7/2016,7:55:00 AM
1876,City,261,Cancelled,12-07-16,10:01:00 AM,NA,
2050,Airport,261,Trip Completed,12-07-16,2:50:00 AM,12/7/2016,3:37:00 AM
2209,City,261,Trip Completed,12-07-16,5:55:00 AM,12/7/2016,6:40:00 AM
2953,City,261,Trip Completed,13-07-16,6:39:00 AM,13/07/16,7:55:00 AM
3508,City,261,Trip Completed,13-07-16,5:41:00 PM,13/07/16,6:46:00 PM
4169,City,261,Cancelled,14-07-16,5:12:00 AM,NA,
4512,City,261,Cancelled,14-07-16,9:15:00 AM,NA,
4674,City,261,Trip Completed,14-07-16,12:37:00 PM,14/07/16,1:21:00 PM
5786,City,261,Trip Completed,15-07-16,8:30:00 AM,15/07/16,9:32:00 AM
6017,Airport,261,Trip Completed,15-07-16,12:38:00 PM,15/07/16,1:49:00 PM
6613,City,261,Trip Completed,15-07-16,9:46:00 PM,15/07/16,10:26:00 PM
361,City,262,Trip Completed,11-07-16,8:05:00 AM,11/7/2016,8:48:00 AM
1101,City,262,Trip Completed,11-07-16,8:07:00 AM,11/7/2016,9:01:00 AM
1272,Airport,262,Trip Completed,11-07-16,10:00:00 AM,11/7/2016,10:56:00 AM
2106,City,262,Trip Completed,12-07-16,4:14:00 AM,12/7/2016,4:55:00 AM
2584,Airport,262,Trip Completed,12-07-16,9:43:00 AM,12/7/2016,10:36:00 AM
2895,City,262,Cancelled,13-07-16,6:02:00 AM,NA,
3305,City,262,Trip Completed,13-07-16,11:53:00 AM,13/07/16,12:50:00 PM
